procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 1091672 124600 303300 282276    0    0    51  7346 21458 19244 34 29 34  3  0	
 4  0 1091672 124136 303572 282320    0    0    51  3732 21416 19713 33 29 35  3  0	
 0  0 1091672 123244 303860 282464    0    0    70 10228 21218 19411 32 30 35  4  0	
 0  0 1091672 123492 304144 282492    0    0    58 10674 20916 17824 38 32 26  3  0	
 0  0 1091672 123524 304432 282552    0    0    51 10494 21187 19196 35 27 34  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 1091672 122980 304712 282584    0    0    51 10448 20938 18330 37 31 30  3  0	
 5  0 1091672 123028 304992 282624    0    0    51 10185 21410 18565 36 27 34  3  0	
 1  0 1091672 121880 305272 282676    0    0    51  9798 20614 17119 40 32 25  3  0	
 0  0 1091672 122020 305560 282716    0    0    51 10573 21264 18600 34 27 36  3  0	
 0  1 1091672 121376 305840 282760    0    0    51 10416 20800 18625 34 32 31  3  0	
 1  1 1091672 121408 306128 282804    0    0    51 10313 21227 19141 34 27 36  4  0	
 5  0 1091672 116428 306392 282856    0    0    51 10369 20918 19036 33 28 37  3  0	
 2  0 1091672 121036 306680 282880    0    0    51  4175 21037 20095 31 29 37  3  0	
 3  0 1091672 120400 306952 282924    0    0    51   739 21611 20981 28 26 43  3  0	
 1  1 1091672 120384 307224 282968    0    0    51   750 21159 19945 33 32 32  3  0	
 2  1 1091672 119672 307504 283000    0    0    51  1209 21637 20819 29 26 41  3  0	
 3  0 1091672 119408 307776 283052    0    0    51   882 21467 19999 33 33 31  3  0	
 2  1 1091672 118928 308056 283088    0    0    51   902 21628 20918 27 26 42  4  0	
 4  0 1091672 119020 308328 283136    0    0    51   853 21488 20179 33 32 32  3  0	
 2  0 1091672 118532 308608 283168    0    0    51 10377 21430 19832 31 26 38  5  0	
 5  0 1091672 118548 308880 283196    0    0    51 10423 20902 19020 34 31 30  5  0	
 0  0 1091672 117820 309152 283248    0    0    51 10433 21236 19882 32 27 36  5  0	
 3  1 1091672 118176 309428 283288    0    0    58 10691 20966 19606 33 30 32  4  0	
 4  0 1091672 117152 309708 283344    0    0    51 10374 21267 19841 32 28 36  4  0	
 5  0 1091672 117068 309980 283372    0    0    51 10612 21251 19644 32 30 35  3  0	
 2  0 1091672 116300 310260 283416    0    0    51 10443 21470 19703 34 31 33  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1 1091672 114780 310532 283452    0    0    51 10617 21341 19749 32 29 36  3  0	
 2  0 1091672 115820 310820 283492    0    0    51 10370 21354 19550 34 30 33  3  0	
 1  0 1091672 115480 311100 283536    0    0    51 10613 21223 20008 31 26 39  4  0	
 2  0 1091672 123772 302208 283572    0    0    60 10360 20858 19149 34 31 32  3  0	
 0  0 1091672 123788 302480 283616    0    0    51  1157 21404 20541 29 26 42  3  0	
 0  1 1091672 123004 302752 283656    0    0    51   701 21274 20384 29 29 39  3  0	
 2  0 1091672 123292 303032 283692    0    0    51   876 21355 20386 30 27 39  3  0	
 1  0 1091672 122796 303304 283732    0    0    51   818 21644 20595 31 29 37  3  0	
 7  1 1091672 120892 292236 283080    0    0    51   879 21587 20468 32 28 37  3  0	
 1  1 1091672 119932 292508 283112    0    0    51   896 21547 20927 30 29 37  4  0	
 2  0 1091672 123212 292800 283164    0    0    51   883 21538 20484 30 29 37  4  0	
 0  0 1091672 122648 293076 283204    0    0    51   971 21370 20501 31 29 36  4  0	
 2  0 1091672 123524 293356 283236    0    0    51  5514 20990 18743 35 29 32  4  0	
 0  1 1091672 122408 293632 283288    0    0    51 10460 21061 18537 37 30 29  4  0	
 7  0 1091672 121028 293924 283324    0    0    51 10204 21451 19921 31 27 37  4  0	
 5  0 1091672 117880 294212 283356    0    0    51 10511 21369 19313 33 30 33  4  0	
 2  0 1091672 120656 294484 283404    0    0    51 10434 21165 18930 34 30 33  3  0	
 3  1 1091672 120408 294764 283444    0    0    51 10622 21174 18439 34 29 34  3  0	
 1  0 1091672 121300 295036 283492    0    0    51 10368 20938 18320 37 29 31  3  0	
