procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1015328 123772 159752 271036    0    0    51 10563 22477 20728 41 31 26  2  0	
14  0 1015328 126124 160120 271064    0    0    52  2952 22616 22054 36 32 29  2  0	
 2  0 1015328 125636 160488 271116    0    0    51   778 22628 21996 38 31 27  4  0	
 3  0 1015328 125544 160904 271152    0    0    51   873 22810 22001 39 32 26  3  0	
 8  0 1015328 125272 161268 271192    0    0    51  1270 22896 21958 37 32 29  3  0	
 5  0 1015328 124800 161640 271228    0    0    51   882 22865 21951 38 32 27  3  0	
 4  0 1015328 123792 162012 271288    0    0    51   894 23006 22297 38 31 28  3  0	
 1  0 1015328 124428 162416 271320    0    0    51   923 22800 22013 38 33 25  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1015328 123684 162768 271372    0    0    51 10340 22664 21162 39 30 27  4  0	
 1  0 1015328 123544 163096 271420    0    0    51 10222 22116 20516 43 33 20  3  0	
 3  0 1015328 122560 163436 271456    0    0    52 10264 22953 21811 38 29 30  3  0	
11  0 1015328 117976 163752 271488    0    0    51 10611 22646 21448 42 32 23  2  0	
 1  1 1015328 120684 164072 271540    0    0    51 10613 22629 21609 38 31 29  2  0	
 2  0 1015328 121172 164400 271568    0    0    51 10342 22766 21544 39 30 29  2  0	
 3  0 1015328 120444 164744 271632    0    0    52 10244 22140 20682 41 35 22  2  0	
 5  0 1015328 118860 165104 271684    0    0    58 10653 22708 21431 40 32 26  3  0	
 3  0 1015328 119924 165428 271716    0    0    51 10398 22249 20979 41 33 24  2  0	
 0  0 1015328 119948 165736 271760    0    0    51 10563 23029 21994 38 29 30  3  0	
 1  1 1015328 119576 166072 271800    0    0    51 10399 21994 20714 41 34 23  2  0	
 2  0 1015328 119708 166432 271844    0    0    51  1486 23175 22536 36 30 32  2  0	
 4  0 1015328 119520 166812 271884    0    0    57   790 22456 21200 39 34 25  2  0	
 3  1 1015328 121352 154984 271504    0    0    66   941 23194 22772 35 29 33  3  0	
 7  0 1015328 117468 155360 271576    0    0    69   889 23331 22449 42 35 21  2  0	
 2  0 1015328 122084 155752 271604    0    0    51   868 23295 23006 34 29 33  4  0	
 9  0 1015328 117720 156120 271668    0    0    51   933 22775 22271 36 30 30  4  0	
 2  0 1015328 121536 156556 272012    0    0   114   886 22627 22071 38 32 27  3  0	
 5  0 1015328 120544 156940 272072    0    0    51   887 23227 22752 36 29 31  4  0	
 3  0 1015328 120760 157324 272116    0    0    51  3549 22830 21250 42 34 21  3  0	
 6  0 1015328 120040 157748 272152    0    0    58 10641 22945 20297 43 29 24  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 1015328 120124 158144 272200    0    0    51 10224 22283 20390 42 34 21  2  0	
 7  0 1015328 119296 158496 272240    0    0    51 10325 22921 21800 37 30 30  3  0	
 5  0 1015328 116008 158828 272288    0    0    51 10322 22725 21366 40 32 25  3  0	
 6  0 1015328 117692 159160 272336    0    0    53 10659 21603 18766 47 33 17  2  0	
 7  0 1015328 118428 159476 272376    0    0    51 10354 22199 20077 44 31 23  2  0	
 5  0 1015328 117800 159816 272436    0    0    51 10642 22278 20167 42 31 25  3  0	
13  0 1015328 113496 160144 272476    0    0    51  9212 22760 21362 41 31 26  3  0	
 0  0 1015328 117156 160480 272520    0    0    52 10670 22288 19528 45 32 20  3  0	
 3  0 1015328 117064 160812 272556    0    0    51 10560 23184 20970 42 28 28  2  0	
 2  0 1015328 114684 161172 272612    0    0    51 10623 22033 19670 44 33 21  2  0	
 2  0 1015328 116436 161536 272636    0    0    51  8185 22917 21431 39 30 29  3  0	
 1  0 1015328 115840 161852 272684    0    0    51   726 22615 21890 38 32 28  2  0	
 2  0 1015328 126240 152444 272272    0    0    51  1042 22883 22158 38 30 30  2  0	
 2  0 1015328 125388 152792 272316    0    0    51   823 22687 21885 37 32 27  3  0	
 2  0 1015328 124496 153164 272364    0    0    51   476 23077 22611 35 29 33  3  0	
 4  0 1015328 123644 153504 272412    0    0    52   446 22577 21857 38 34 26  2  0	
 5  0 1015328 124528 153908 272448    0    0    51   731 23316 22675 36 30 31  3  0	
 1  0 1015328 123148 154312 272500    0    0    51   892 22367 21611 39 34 25  2  0	
 8  0 1015328 123420 154784 272532    0    0    51   895 23145 22587 36 28 32  4  0	
10  1 1015328 117820 155180 272584    0    0    51   880 22406 21592 37 32 27  4  0	
 0  1 1015328 123420 155584 272624    0    0    51   850 22734 22136 38 30 29  4  0	
