procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 961176 118536 248628 314756    0    0    51 10607 21397 19751 32 25 39  3  0	
 2  0 961176 120988 248936 314800    0    0    51 10386 20837 18106 37 30 28  4  0	
 5  0 961176 120988 249236 314832    0    0    51 10411 21608 19305 34 25 37  3  0	
 1  0 961176 119980 249528 314880    0    0    51 10028 20600 18281 39 31 28  3  0	
 1  0 961176 120244 249844 314916    0    0    52 10070 21155 18756 35 25 37  4  0	
 2  0 961176 130248 239404 314940    0    0    51 10396 20379 16907 41 31 25  3  0	
 1  0 961176 130156 239700 314980    0    0    51 10384 21202 18915 35 25 36  4  0	
 5  0 961176 128380 240012 315032    0    0    51 10222 20806 18603 38 31 28  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 961176 129504 240320 315072    0    0    51 10372 21462 19668 34 27 36  4  0	
 4  0 961176 125000 240608 315116    0    0    51 10600 21196 19086 35 29 32  3  0	
 3  0 961176 128776 240904 315156    0    0    51  4790 21589 20587 30 28 39  3  0	
 2  0 961176 128544 241196 315204    0    0    51   748 21229 20564 29 26 42  3  0	
 1  0 961176 127232 241488 315240    0    0    51   762 21408 20256 32 31 34  3  0	
 0  0 961176 127932 241892 315276    0    0    76  1382 21170 20179 31 29 35  5  0	
 1  0 961176 127784 242192 315324    0    0    51   866 21086 20172 33 30 34  4  0	
 2  0 961176 127188 242496 315364    0    0    52   925 21321 20517 29 27 40  4  0	
 2  0 961176 127544 242816 315404    0    0    51   935 21471 20504 32 31 34  4  0	
 2  0 961176 126816 243100 315456    0    0    51  9626 21344 19539 33 28 35  4  0	
 4  0 961176 125916 243392 315492    0    0    51 10368 21400 19448 33 30 33  4  0	
 2  0 961176 125808 243696 315532    0    0    51 10136 21307 19972 32 28 35  5  0	
 2  0 961176 126428 243972 315572    0    0    51 10812 21183 19594 34 29 33  4  0	
 4  0 961176 124752 244252 315612    0    0    51 10603 21438 20269 33 27 36  3  0	
 4  0 961176 124924 244532 315660    0    0    51 10575 21475 20104 34 28 36  3  0	
 2  0 961176 124436 244816 315684    0    0    51 10317 21480 20219 30 29 38  3  0	
 0  0 961176 124328 245128 315740    0    0    51 10469 21156 19296 33 30 34  3  0	
 5  0 961176 121008 245440 315780    0    0    51 10636 21281 19892 31 28 37  3  0	
 6  0 961176 120876 245716 315832    0    0    51 10562 21370 19913 33 28 36  3  0	
 4  0 961176 123072 246016 315856    0    0    51 10394 21336 19939 33 29 36  3  0	
 2  0 961176 123164 246300 315908    0    0    51  2016 21171 20324 31 27 39  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0 961176 122460 246580 315948    0    0    51   769 21180 20266 31 30 36  3  0	
 2  0 961176 122576 246872 315988    0    0    51   864 21357 20424 32 30 35  3  0	
 0  0 961176 122204 247164 316024    0    0    51   873 21387 20354 31 29 37  3  0	
 6  0 961176 117900 236972 316200    0    0    79   912 21574 21032 32 28 37  4  0	
 3  0 961176 117428 237272 316244    0    0    51   961 21517 20538 31 30 35  4  0	
 2  0 961176 120048 237584 316288    0    0    51   912 21654 20868 28 27 41  4  0	
 0  1 961176 120840 237880 316324    0    0    51   926 21350 20058 32 30 34  4  0	
 1  0 961176 121104 238204 316372    0    0    51  3971 21409 19587 33 26 35  5  0	
 1  0 961176 120576 238480 316408    0    0    51 10491 21035 18447 38 30 28  4  0	
 4  1 961176 120360 238780 316456    0    0    51 10485 21085 19337 33 26 35  5  0	
 2  1 961176 119700 239072 316492    0    0    51 10452 21381 19410 36 30 30  3  0	
 2  0 961176 119724 239376 316536    0    0    51  9951 21525 20309 32 26 38  4  0	
 9  1 961176 115948 239664 316568    0    0    51 10854 21420 18479 37 28 32  3  0	
 5  0 961176 119104 239960 316608    0    0    51 10618 20920 18246 37 30 30  3  0	
 4  0 961176 118624 240240 316652    0    0    51 10381 21168 18931 35 26 36  3  0	
 2  0 961176 118716 240524 316692    0    0    51 10348 20516 17983 39 31 28  3  0	
 1  0 961176 117880 240832 316732    0    0    51 10613 21241 19032 34 26 35  4  0	
 1  1 961176 117476 241132 316776    0    0    51 10634 20864 18187 36 30 30  3  0	
 1  0 961176 117236 241436 316816    0    0    51 10360 21490 19028 37 28 33  3  0	
 2  0 961176 127544 231900 316440    0    0    51  7334 20962 19131 34 32 31  2  0	
 5  0 961176 126908 232200 316484    0    0    51   757 21709 20837 28 29 40  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961176 126800 232508 316516    0    0    52  1151 21603 20431 31 30 36  2  0	
 4  0 961176 126412 232804 316556    0    0    51   501 21286 20353 30 26 41  3  0	
 2  0 961176 126296 233088 316604    0    0    51   427 21091 20231 31 28 38  3  0	
 4  0 961176 125816 233388 316636    0    0    51   462 21316 20597 27 26 43  4  0	
 2  1 961176 125520 233680 316680    0    0    51   499 20950 19811 33 31 33  2  0	
 5  1 961176 125312 233996 316712    0    0    51   642 21726 21047 28 26 43  3  0	
 2  0 961176 124752 234304 316756    0    0    51   948 21492 20495 30 29 38  4  0	
 0  0 961176 124732 234612 316788    0    0    51   898 21568 20553 30 29 37  4  0	
 7  0 961176 124980 234904 316840    0    0    51   919 21523 20666 29 27 40  4  0	
 0  0 961176 132884 235196 307568    0    0    52   895 20684 19259 36 32 29  3  0	
