procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 4476772  52388 1732492    0    0     0     7 13077 21778 39 17 42  3  0	
 2  0      0 4476516  52388 1732504    0    0     0     6 12768 23073 40 15 44  1  0	
 1  0      0 4476416  52388 1732508    0    0     0     5 12715 22446 40 15 43  1  0	
 6  0      0 4476580  52388 1732516    0    0     0    10 13476 22050 41 17 42  0  0	
 5  0      0 4476704  52388 1732524    0    0     0     8 12753 22308 40 15 43  2  0	
 0  0      0 4476440  52388 1732532    0    0     0     6 12725 22708 39 16 43  2  0	
 7  0      0 4476704  52388 1732536    0    0     0    10 13112 22505 41 18 38  3  0	
 1  0      0 4476704  52388 1732544    0    0     0     7 12650 22394 40 16 42  2  0	
 3  1      0 4476564  52388 1732552    0    0     0     8 12700 22736 41 16 41  2  0	
 5  0      0 4476580  52388 1732564    0    0     0     9 13421 21766 39 18 42  0  0	
 0  0      0 4476580  52388 1732576    0    0     0    10 12879 22563 41 15 41  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 4476432  52388 1732584    0    0     0     7 12746 22864 40 17 42  1  0	
 0  0      0 4476696  52388 1732588    0    0     0     8 13371 21792 39 17 43  1  0	
 0  0      0 4476588  52388 1732596    0    0     0     6 12429 21872 40 15 43  2  0	
 1  0      0 4476180  52388 1732608    0    0     0    10 12357 22461 43 19 37  1  0	
 2  0      0 4476624  52388 1732612    0    0     0     9 13092 22297 40 18 40  2  0	
 4  0      0 4476772  52388 1732620    0    0     0    10 12765 22833 40 15 42  3  0	
 3  0      0 4476456  52388 1732628    0    0     0     6 12753 22872 41 16 42  1  0	
 0  0      0 4476728  52388 1732636    0    0     0     5 13217 22191 40 17 43  1  0	
 9  0      0 4476728  52388 1732640    0    0     0     7 12765 22451 38 15 44  3  0	
 0  0      0 4476516  52388 1732652    0    0     0     9 12542 21758 39 18 41  3  0	
 4  0      0 4476400  52388 1732660    0    0     0    20 13230 22664 39 18 37  6  0	
 5  0      0 4476712  52388 1732668    0    0     0     0 12491 21684 39 15 46  0  0	
 6  0      0 4476804  52388 1732676    0    0     0     6 12689 23097 41 18 39  2  0	
 2  0      0 4476448  52388 1732684    0    0     0     5 13288 22023 40 17 42  1  0	
 4  0      0 4476456  52388 1732688    0    0     0     6 13007 23288 40 16 43  1  0	
12  0      0 4476688  52388 1732696    0    0     0     7 12926 23348 41 16 43  1  0	
 7  1      0 4476580  52388 1732708    0    0     0    16 13443 22278 42 17 37  5  0	
 0  0      0 4476580  52388 1732712    0    0     0    11 12847 22858 40 15 43  1  0	
 5  0      0 4475940  52388 1732728    0    0     0     5 12262 22402 42 19 37  1  0	
 4  0      0 4476328  52388 1732732    0    0     0     6 13204 21579 40 16 43  1  0	
 7  0      0 4476128  52388 1732744    0    0     0    10 12788 23165 40 18 41  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 4476572  52388 1732752    0    0     0     9 12890 23169 41 16 40  3  0	
 8  0      0 4476448  52388 1732764    0    0     0     9 13218 22238 40 18 42  0  0	
 1  0      0 4476456  52388 1732768    0    0     0     8 12929 22752 39 15 41  4  0	
 3  0      0 4476772  52388 1732776    0    0     0    10 12834 23264 40 17 42  1  0	
 3  0      0 4476548  52388 1732784    0    0     0     7 13452 21689 39 17 42  3  0	
 0  0      0 4476300  52388 1732792    0    0     0     5 12685 22203 41 15 44  1  0	
 1  0      0 4476456  52388 1732796    0    0     0     6 12937 22727 41 15 40  3  0	
 3  0      0 4476332  52388 1732804    0    0     0    18 13570 22886 40 18 40  1  0	
 1  0      0 4476456  52388 1732812    0    0     0     8 12414 21690 39 15 44  2  0	
 3  0      0 4476332  52388 1732816    0    0     0     6 12611 22683 40 16 43  1  0	
 2  0      0 4476580  52388 1732832    0    0     0    11 13482 22338 41 17 38  3  0	
 6  0      0 4476696  52388 1732836    0    0     0     6 12784 22585 39 16 41  5  0	
 1  0      0 4476572  52388 1732844    0    0     0     9 12772 22297 40 15 43  3  0	
 0  0      0 4476120  52388 1732864    0    0     0     9 13146 22644 43 22 34  1  0	
10  0      0 4476044  52388 1732872    0    0     0     7 12748 23036 40 16 42  2  0	
 1  0      0 4476152  52388 1732876    0    0     0     5 12810 23518 40 16 44  1  0	
 0  0      0 4476184  52388 1732884    0    0     0     7 13286 23308 40 19 40  1  0	
 2  0      0 4476324  52388 1732892    0    0     0    10 12688 22178 39 15 45  1  0	
12  0      0 4476324  52388 1732900    0    0     0     5 12965 23418 43 15 41  1  0	
