procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 4531588  52940 1709012    0    0     0     9 12842 23876 42 16 42  0  0	
 2  0      0 4531032  52940 1709008    0    0     0    13 12730 22186 38 15 43  3  0	
 1  0      0 4531628  52940 1709016    0    0     0    11 13684 24184 42 19 37  3  0	
 0  0      0 4531404  52940 1709028    0    0     0     6 12979 22414 41 16 42  1  0	
 0  0      0 4531404  52940 1709036    0    0     0     6 12958 22708 42 16 41  1  0	
 0  0      0 4531412  52940 1709044    0    0     0     6 13449 23046 43 19 38  1  0	
 1  0      0 4531520  52940 1709052    0    0     0    14 12886 22170 39 17 44  1  0	
 2  1      0 4543936  52948 1709056    0    0     0    12 13292 22780 43 15 41  1  0	
 6  1      0 4525112  52948 1709072    0    0     0    12 13525 21429 38 18 40  4  0	
 3  0      0 4516640  52948 1709084    0    0     0     1 12901 21933 39 16 45  0  0	
 9  0      0 4506712  52948 1709088    0    0     0    12 13301 24034 46 17 34  3  0	
 2  0      0 4486144  52948 1709104    0    0     0     5 13559 22432 44 19 36  1  0	
 0  0      0 4486624  52948 1709108    0    0     0    18 12956 22140 40 16 39  5  0	
 3  0      0 4486500  52948 1709128    0    0     0    11 12882 23056 42 16 41  2  0	
 0  0      0 4486616  52948 1709136    0    0     0     7 13242 22160 40 16 42  1  0	
 4  0      0 4512472  52948 1709144    0    0     0     1 12873 22440 43 19 37  0  0	
 0  0      0 4512852  52948 1709152    0    0     0    14 12960 23274 41 15 42  2  0	
 2  0      0 4513000  52948 1709160    0    0     0     6 13385 22629 40 17 41  1  0	
 5  0      0 4512716  52948 1709148    0    0     0    14 13238 22657 41 16 42  1  0	
 3  0      0 4512608  52948 1709156    0    0     0     9 13053 22852 41 17 40  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 4512732  52948 1709168    0    0     0     5 13169 21822 39 17 43  1  0	
 3  0      0 4512600  52948 1709176    0    0     0     6 12919 22744 41 18 40  1  0	
 0  0      0 4512724  52948 1709184    0    0     0     1 12723 22425 41 15 44  0  0	
 4  0      0 4512972  52948 1709196    0    0     0     8 13434 22607 41 18 38  3  0	
 1  0      0 4513136  52948 1709204    0    0     0    14 13178 22998 40 16 43  1  0	
 0  0      0 4512764  52948 1709220    0    0     0     8 12911 23455 42 15 40  2  0	
 2  0      0 4512508  52948 1709228    0    0     0     6 13360 22510 40 17 43  1  0	
 3  0      0 4513020  52948 1709240    0    0     0     5 13439 23550 41 17 40  1  0	
 4  0      0 4512912  52948 1709248    0    0     0     0 12895 21596 38 15 47  0  0	
 5  0      0 4467724  52948 1709256    0    0     0     5 13205 22667 40 17 39  4  0	
 5  1      0 4512780  52948 1709268    0    0     0    14 13443 23579 41 17 39  2  0	
 0  1      0 4512832  52948 1709280    0    0     0    18 12764 22876 43 19 35  4  0	
 1  0      0 4512996  52948 1709288    0    0     0     9 12936 21781 40 15 43  2  0	
 6  0      0 4512692  52948 1709280    0    0     0     7 13412 23411 42 18 38  1  0	
 3  0      0 4512724  52948 1709284    0    0     0     0 13077 22673 42 15 43  0  0	
 5  0      0 4512740  52948 1709292    0    0     0     5 12782 21788 40 16 44  1  0	
 2  0      0 4512648  52948 1709300    0    0     0     6 13575 21786 39 17 43  1  0	
 3  0      0 4512772  52948 1709320    0    0     0    17 12809 22202 39 15 44  2  0	
 0  0      0 4513036  52948 1709324    0    0     0     9 12888 22637 41 15 40  3  0	
 1  0      0 4512540  52948 1709340    0    0     0     0 13342 22557 41 18 41  0  0	
 1  0      0 4512764  52948 1709344    0    0     0     6 12818 22418 40 16 42  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 4512788  52948 1709356    0    0     0     5 12893 22804 40 15 43  1  0	
 0  0      0 4512416  52948 1709364    0    0     0     6 13698 22940 41 18 40  1  0	
 0  0      0 4512540  52948 1709376    0    0     0    19 12995 22500 40 15 43  2  0	
 2  0      0 4512408  52948 1709380    0    0     0     5 12938 22129 40 15 42  2  0	
 3  0      0 4512484  52948 1709388    0    0     0     9 13818 23111 42 20 38  1  0	
 1  0      0 4512396  52948 1709400    0    0     0    10 12803 22625 44 19 36  2  0	
 5  0      0 4512816  52948 1709408    0    0     0     6 12926 23026 40 16 43  1  0	
 1  0      0 4512552  52948 1709392    0    0     0     5 13576 23004 42 17 40  1  0	
 6  0      0 4512624  52948 1709412    0    0     0     8 12943 22761 40 16 44  0  0	
 3  1      0 4512756  52948 1709424    0    0     0    13 13910 23921 39 15 43  3  0	
 1  0      0 4512780  52948 1709432    0    0     0     6 13371 22912 40 18 42  0  0	
 0  0      0 4512384  52948 1709440    0    0     0     5 13024 22877 40 15 40  4  0	
 0  0      0 4512664  52948 1709448    0    0     0     5 12988 23035 40 16 43  1  0	
 1  0      0 4511904  52948 1709452    0    0     0    14 13388 22369 41 18 40  2  0	
 2  0      0 4512416  52948 1709468    0    0     0     9 13105 23326 40 17 41  2  0	
 4  0      0 4512532  52948 1709476    0    0     0     6 12814 21484 39 14 47  1  0	
 2  0      0 4512540  52948 1709488    0    0     0     0 13584 22718 42 19 38  2  0	
 6  0      0 4512664  52948 1709496    0    0     0    10 13255 23124 41 16 43  1  0	
 5  0      0 4512556  52948 1709508    0    0     0     5 13248 22270 38 16 44  2  0	
 1  0      0 4512804  52948 1709512    0    0     0    16 13375 21913 41 17 42  0  0	
 2  0      0 4512304  52948 1709528    0    0     0     9 12649 21853 44 19 36  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 4512304  52948 1709532    0    0     0     6 13082 23021 41 15 42  1  0	
 4  0      0 4512368  52948 1709520    0    0     0     8 13869 23874 41 18 40  2  0	
 4  0      0 4512648  52948 1709524    0    0     0     5 13123 23436 41 15 42  1  0	
 2  0      0 4512600  52948 1709536    0    0     0     6 12706 22396 41 17 42  0  0	
 1  0      0 4512344  52948 1709540    0    0     0    15 13698 22788 41 18 39  2  0	
 2  0      0 4512352  52948 1709548    0    0     0     8 13095 22910 39 16 42  3  0	
 0  0      0 4512432  52948 1709560    0    0     0     6 12854 22239 39 15 44  2  0	
 5  0      0 4513300  52948 1709568    0    0     0     6 13491 22639 42 18 38  2  0	
 1  0      0 4512804  52948 1709576    0    0     0     6 12850 22345 39 14 45  2  0	
 3  0      0 4512804  52948 1709584    0    0     0     0 12840 22168 41 15 44  0  0	
 4  0      0 4512308  52948 1709592    0    0     0    18 13352 22556 40 17 40  3  0	
 0  0      0 4512556  52948 1709608    0    0     0     9 13048 23105 42 16 41  1  0	
 1  0      0 4512556  52948 1709620    0    0     0     7 12785 21757 38 15 43  4  0	
 0  0      0 4512440  52948 1709628    0    0     0     5 13707 22956 42 18 39  1  0	
 1  0      0 4512564  52948 1709636    0    0     0     6 13009 22828 41 15 39  4  0	
 3  0      0 4512436  52948 1709652    0    0     0     6 12817 23027 44 19 36  1  0	
 1  0      0 4512112  52948 1709660    0    0     0     9 13380 21768 40 18 41  2  0	
 2  1      0 4512268  52948 1709648    0    0     0    10 12881 22860 38 15 45  1  0	
 1  0      0 4512432  52948 1709656    0    0     0     9 13766 24012 38 15 42  5  0	
 0  0      0 4513028  52948 1709668    0    0     0     4 13568 22799 41 20 39  0  0	
 1  1      0 4512672  52948 1709676    0    0     0     6 13013 22643 38 15 46  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 4512432  52948 1709680    0    0     0     8 12996 22471 40 16 41  4  0	
 0  0      0 4512292  52948 1709692    0    0     0     6 13514 22269 40 17 41  1  0	
 8  0      0 4512556  52948 1709708    0    0     0    18 13107 22224 42 16 40  2  0	
 3  0      0 4512548  52948 1709720    0    0     0     0 12498 21468 37 14 48  0  0	
 4  0      0 4510896  52948 1709728    0    0     0    10 13235 22246 43 18 37  2  0	
 4  0      0 4512408  52948 1709736    0    0     0     6 12853 22649 41 15 43  1  0	
 0  0      0 4512556  52948 1709740    0    0     0     5 12790 22306 39 16 42  3  0	
 1  0      0 4512168  52948 1709748    0    0     0     6 13490 22252 39 17 43  2  0	
 3  0      0 4512316  52948 1709760    0    0     0     8 13081 22592 41 16 40  3  0	
 2  0      0 4512296  52948 1709772    0    0     0     9 12939 23104 44 19 35  2  0	
 2  0      0 4512032  52948 1709780    0    0     0     5 13509 21987 39 19 40  2  0	
 2  0      0 4512204  52948 1709772    0    0     0    12 12974 23073 41 17 40  3  0	
 0  0      0 4512260  52948 1709780    0    0     0     4 12841 21987 39 16 45  0  0	
 1  0      0 4512012  52948 1709788    0    0     0    10 13278 22168 41 17 40  2  0	
 2  0      0 4512284  52948 1709808    0    0     0    17 12971 22679 40 16 43  1  0	
 0  0      0 4512292  52948 1709820    0    0     0     6 13017 22119 40 15 41  4  0	
 1  0      0 4512532  52948 1709828    0    0     0     0 13438 22722 41 18 41  0  0	
 5  0      0 4512300  52948 1709836    0    0     0     5 13053 22082 40 16 43  1  0	
 3  0      0 4512424  52948 1709844    0    0     0    10 12904 22235 39 16 43  2  0	
 4  0      0 4512036  52948 1709848    0    0     0     9 13373 22518 40 18 41  1  0	
 0  0      0 4512300  52948 1709864    0    0     0    16 12729 22447 40 16 44  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 4512300  52948 1709868    0    0     0     6 12976 22620 41 15 41  3  0	
 4  0      0 4512036  52948 1709880    0    0     0     5 13268 22197 41 18 39  1  0	
 2  0      0 4512508  52948 1709888    0    0     0     6 13226 22913 42 16 41  2  0	
 0  0      0 4512260  52948 1709896    0    0     0     0 13031 23111 41 17 42  0  0	
 4  0      0 4511488  52948 1709904    0    0     0    12 13560 22777 43 21 32  4  0	
 4  0      0 4512116  52948 1709912    0    0     0    16 12975 22224 39 16 44  1  0	
 0  0      0 4512040  52948 1709904    0    0     0     9 13077 23404 40 16 43  2  0	
 4  0      0 4511996  52948 1709908    0    0     0     5 13153 22151 39 17 42  1  0	
 4  0      0 4512260  52948 1709920    0    0     0     6 12961 21837 39 15 44  2  0	
 2  0      0 4512260  52948 1709928    0    0     0     4 12731 21977 40 15 44  0  0	
 2  0      0 4512524  52948 1709936    0    0     0     1 13661 23279 40 17 41  1  0	
 0  0      0 4512004  52948 1709940    0    0     0    14 12880 21710 39 16 44  1  0	
 2  0      0 4512152  52948 1709956    0    0     0     9 13005 22374 40 15 44  2  0	
 2  0      0 4511996  52948 1709964    0    0     0     7 12993 21563 38 17 43  1  0	
 0  1      0 4512400  52948 1709972    0    0     0     6 13281 23764 41 17 40  2  0	
 3  0      0 4512508  52948 1709980    0    0     0     5 12752 22283 39 15 44  2  0	
 4  0      0 4512168  52948 1709988    0    0     0     0 13494 22698 40 16 44  0  0	
 4  0      0 4512524  52948 1710004    0    0     0    14 13223 22849 41 16 41  1  0	
 4  0      0 4512284  52948 1710016    0    0     0     9 12938 22926 40 15 44  1  0	
 6  0      0 4509624  52948 1710020    0    0     0    10 13045 21855 39 17 42  1  0	
 5  0      0 4511728  52948 1710032    0    0     0     6 12775 22128 42 19 37  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 4512040  52948 1710020    0    0     0     6 13029 23390 42 18 37  4  0	
 6  0      0 4476664  52948 1710028    0    0     0     0 12988 22588 41 17 42  0  0	
 5  0      0 4512136  52948 1710032    0    0     0    14 13381 22385 41 17 41  1  0	
 6  0      0 4512144  52948 1710040    0    0     0     9 12864 22803 40 15 43  2  0	
 4  0      0 4512044  52948 1710052    0    0     0     5 12889 22147 40 15 44  1  0	
 1  0      0 4512292  52948 1710064    0    0     0    10 13555 23440 42 20 36  2  0	
 2  0      0 4512168  52948 1710072    0    0     0     6 12670 21778 38 15 46  2  0	
 0  0      0 4511920  52948 1710080    0    0     0     4 13024 22911 41 16 43  0  0	
 2  0      0 4512184  52948 1710100    0    0     0     9 13326 22133 40 17 41  2  0	
 0  0      0 4511936  52948 1710108    0    0     0     7 12487 21923 38 15 45  1  0	
 3  0      0 4511060  52948 1710120    0    0     0     4 12938 22031 39 15 45  1  0	
 5  0      0 4511920  52948 1710124    0    0     0     6 13414 22679 42 18 40  0  0	
 2  0      0 4512192  52948 1710132    0    0     0    10 12855 21829 39 16 44  2  0	
 0  0      0 4512192  52948 1710140    0    0     0     6 12981 22838 41 15 42  2  0	
 6  0      0 4511716  52948 1710152    0    0     0    16 13292 21977 43 21 34  3  0	
 4  0      0 4511772  52948 1710156    0    0     0     6 13143 23155 40 15 43  2  0	
 1  0      0 4511888  52948 1710148    0    0     0     0 12850 22125 40 15 44  2  0	
 2  0      0 4511664  52948 1710164    0    0     0     6 13545 23230 41 19 39  1  0	
 1  0      0 4511672  52948 1710172    0    0     0     7 13053 22518 41 16 43  1  0	
 1  0      0 4511920  52948 1710180    0    0     0    11 12685 22150 40 16 42  2  0	
 0  0      0 4512176  52948 1710196    0    0     0    16 13525 22113 40 18 42  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 4511804  52948 1710208    0    0     0     6 12889 22238 38 16 42  4  0	
 8  0      0 4511812  52948 1710220    0    0     0     6 13059 23114 40 15 44  1  0	
 0  0      0 4511812  52948 1710228    0    0     0     0 13504 22143 41 18 41  0  0	
 3  0      0 4511920  52948 1710240    0    0     0     6 12831 23177 41 16 42  1  0	
 3  0      0 4511796  52948 1710248    0    0     0     9 12801 23124 42 16 42  1  0	
 6  0      0 4511920  52948 1710256    0    0     0    23 13384 22046 39 17 40  4  0	
 1  0      0 4511672  52948 1710264    0    0     0     6 13070 23134 43 16 37  4  0	
 1  0      0 4512060  52948 1710268    0    0     0     5 12905 22295 41 15 43  1  0	
 1  0      0 4511924  52948 1710284    0    0     0     0 13266 22907 45 23 32  0  0	
 1  0      0 4511460  52948 1710292    0    0     0     9 13182 22810 42 15 41  2  0	
 1  0      0 4511608  52948 1710280    0    0     0     7 12842 23017 41 16 42  1  0	
 1  0      0 4511640  52948 1710300    0    0     0    14 13409 22179 40 19 40  2  0	
 3  0      0 4511648  52948 1710308    0    0     0    10 12846 23009 42 16 40  2  0	
 2  0      0 4511788  52948 1710316    0    0     0     6 12833 21758 39 15 44  2  0	
 8  0      0 4511508  52948 1710324    0    0     0     6 13333 22730 41 19 38  2  0	
 4  0      0 4511912  52948 1710332    0    0     0     0 12672 22109 39 15 46  0  0	
 1  1      0 4511548  52948 1710336    0    0     0     6 12873 22281 40 16 44  1  0	
 2  0      0 4511796  52948 1710348    0    0     0    14 13541 22736 42 18 39  2  0	
 2  0      0 4511788  52948 1710352    0    0     0     8 12797 22328 39 16 44  1  0	
 2  0      0 4511788  52948 1710368    0    0     0     8 12847 22567 40 15 44  1  0	
 2  0      0 4511664  52948 1710380    0    0     0     5 13486 22472 41 18 40  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 4511804  52948 1710388    0    0     0     0 12793 22312 39 16 43  3  0	
 1  0      0 4511936  52948 1710396    0    0     0    10 13556 23976 40 16 43  1  0	
 2  1      0 4510460  52948 1710404    0    0     0    18 13499 22170 42 20 36  2  0	
 2  0      0 4511584  52948 1710416    0    0     0     2 13307 23655 42 17 41  0  0	
 2  0      0 4511360  52948 1710400    0    0     0     6 13109 22974 40 16 42  2  0	
 2  0      0 4511772  52948 1710404    0    0     0    10 13692 22353 41 19 39  1  0	
 0  0      0 4511912  52948 1710416    0    0     0     6 13002 22444 39 15 45  1  0	
 6  0      0 4511928  52948 1710420    0    0     0     5 12801 22306 40 16 43  1  0	
 2  0      0 4511564  52948 1710428    0    0     0    18 13405 21905 40 17 41  2  0	
 0  1      0 4511820  52948 1710436    0    0     0     5 13153 22860 41 16 42  1  0	
 2  0      0 4511308  52948 1710448    0    0     0     2 13168 23038 42 16 42  1  0	
 0  0      0 4511580  52948 1710456    0    0     0     5 13393 22178 41 18 40  1  0	
 3  0      0 4511704  52948 1710464    0    0     0     9 13032 23336 40 17 42  1  0	
 2  0      0 4511704  52948 1710472    0    0     0     6 12862 22556 39 15 44  2  0	
 1  0      0 4511696  52948 1710492    0    0     0    16 13697 23007 41 18 37  3  0	
 0  0      0 4511572  52948 1710504    0    0     0     6 12796 22248 39 15 44  1  0	
 3  0      0 4511572  52948 1710516    0    0     0     8 12881 22475 40 15 43  1  0	
 3  0      0 4511828  52948 1710520    0    0     0     5 13451 22445 39 18 42  1  0	
 7  0      0 4511628  52948 1710532    0    0     0     0 12863 22643 43 20 36  0  0	
 1  0      0 4511692  52948 1710544    0    0     0    10 13113 22918 42 16 41  1  0	
 0  0      0 4511344  52948 1710528    0    0     0    12 13721 22877 41 18 40  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 4511408  52948 1710536    0    0     0     6 13056 22540 40 16 43  1  0	
 0  0      0 4511532  52948 1710548    0    0     0     7 12970 22269 39 15 46  0  0	
 3  0      0 4511548  52948 1710560    0    0     0     5 13055 22253 40 17 42  0  0	
 0  1      0 4511508  52948 1710564    0    0     0    10 12972 22711 41 17 41  1  0	
 0  0      0 4511408  52948 1710576    0    0     0     0 12973 23449 42 16 42  0  0	
 1  0      0 4511044  52948 1710592    0    0     0    20 13600 22438 41 18 39  3  0	
 2  0      0 4511416  52948 1710604    0    0     0     8 12931 22418 39 16 42  3  0	
 1  0      0 4511260  52948 1710612    0    0     0     5 13153 22982 40 16 43  1  0	
 1  0      0 4511384  52948 1710620    0    0     0     5 13530 23521 41 19 39  1  0	
 3  0      0 4511664  52948 1710624    0    0     0     8 13014 22607 40 16 44  0  0	
 1  0      0 4511424  52948 1710632    0    0     0     6 13040 22759 41 16 40  3  0	
 0  1      0 4511160  52948 1710640    0    0     0    17 13170 21945 40 18 41  1  0	
 3  0      0 4511264  52948 1710652    0    0     0     5 13343 23633 44 19 36  1  0	
 6  0      0 4511388  52948 1710664    0    0     0     6 12953 22598 41 14 43  2  0	
 1  0      0 4511188  52948 1710656    0    0     0     6 13191 22746 40 18 39  2  0	
 2  0      0 4511460  52948 1710660    0    0     0     9 13267 22859 41 17 41  1  0	
 1  0      0 4511244  52948 1710668    0    0     0     9 12867 22572 39 16 44  1  0	
 4  0      0 4511028  52948 1710688    0    0     0    17 13155 21939 41 17 40  2  0	
 9  1      0 4511176  52948 1710700    0    0     0     5 12891 21660 40 15 44  1  0	
 1  0      0 4511300  52948 1710704    0    0     0    10 12913 22575 40 16 41  3  0	
10  0      0 4464632  52948 1710712    0    0     0     1 12744 21476 38 18 44  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 4511556  52948 1710720    0    0     0     5 13233 22004 41 15 42  2  0	
 1  0      0 4511540  52948 1710724    0    0     0     5 12634 21963 39 15 45  1  0	
 5  0      0 4511308  52948 1710736    0    0     0    17 13091 23101 40 17 41  3  0	
 0  0      0 4511168  52948 1710740    0    0     0     6 13372 22177 40 17 41  2  0	
 2  0      0 4511440  52948 1710752    0    0     0     6 12766 22660 40 16 43  1  0	
 3  0      0 4511176  52948 1710760    0    0     0     7 12778 21913 41 16 42  1  0	
 1  0      0 4511672  52948 1710772    0    0     0     1 13524 23433 40 18 40  1  0	
 3  0      0 4511180  52948 1710784    0    0     0     6 12741 22441 43 19 36  1  0	
 2  0      0 4511012  52948 1710792    0    0     0    14 13068 22641 41 16 40  4  0	
 5  0      0 4511336  52948 1710788    0    0     0     9 13390 22188 39 17 42  1  0	
 2  0      0 4511036  52948 1710796    0    0     0     5 13267 23366 40 15 43  1  0	
 1  0      0 4511052  52948 1710804    0    0     0     4 12903 22093 40 16 43  1  0	
 0  0      0 4511300  52948 1710812    0    0     0     4 13471 23041 42 17 41  0  0	
 0  0      0 4511300  52948 1710816    0    0     0     6 12699 21910 40 15 44  1  0	
 0  0      0 4511424  52948 1710824    0    0     0    17 13064 23484 41 17 41  1  0	
 5  0      0 4511300  52948 1710832    0    0     0     8 13414 22515 41 17 40  3  0	
 1  0      0 4511424  52948 1710844    0    0     0     6 12892 22416 39 16 44  1  0	
 0  0      0 4510936  52948 1710848    0    0     0     5 12969 22074 39 16 41  4  0	
 1  0      0 4511772  52948 1710860    0    0     0     7 13608 23254 41 19 38  2  0	
 4  0      0 4511416  52948 1710868    0    0     0     5 13220 22927 41 16 43  0  0	
