procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5018080  52280 1245568    0    0     0    18 11067 20024 36 12 50  2  0	
 1  0      0 5018072  52280 1245572    0    0     0     0 11335 20797 37 12 51  0  0	
 0  0      0 5018204  52280 1245584    0    0     0     5 11751 19941 38 13 48  2  0	
 6  0      0 5018328  52280 1245592    0    0     0     5 11247 20451 37 13 50  0  0	
 0  0      0 5018204  52280 1245596    0    0     0     3 10873 19679 36 11 52  0  0	
 2  0      0 5018336  52280 1245616    0    0     0     4 11859 20235 38 14 48  0  0	
 0  0      0 5018460  52280 1245620    0    0     0    14 11057 20019 36 13 49  2  0	
 0  0      0 5018576  52280 1245628    0    0     0    10 11293 20719 38 13 49  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5018080  52280 1245636    0    0     0     3 11825 20211 37 14 50  0  0	
 0  0      0 5018080  52280 1245656    0    0     0     1 11079 19798 36 13 49  2  0	
 1  0      0 5017832  52280 1245660    0    0     0     4 11026 19839 36 12 53  0  0	
 1  0      0 5017744  52280 1245680    0    0     0     5 11362 19649 39 17 44  0  0	
 5  0      0 5017892  52280 1245680    0    0     0    15 11493 20826 38 12 49  0  0	
 2  0      0 5018164  52280 1245668    0    0     0     7 11245 20854 38 13 49  0  0	
 3  0      0 5017948  52280 1245676    0    0     0     8 11549 19633 35 13 51  0  0	
 2  0      0 5017964  52280 1245684    0    0     0     5 10955 19884 36 13 48  3  0	
 1  0      0 5017964  52280 1245688    0    0     0     0 10967 19682 35 11 54  0  0	
 0  0      0 5017848  52280 1245704    0    0     0     6 11892 20626 37 15 48  0  0	
 1  0      0 5017848  52280 1245712    0    0     0    14 11111 19793 35 11 53  0  0	
 0  0      0 5018304  52280 1245720    0    0     0     6 11142 20860 39 13 48  0  0	
 0  0      0 5017808  52280 1245724    0    0     0     6 11621 19914 37 14 49  0  0	
 3  0      0 5017808  52280 1245752    0    0     0     8 11360 19963 37 14 47  2  0	
 3  0      0 5018088  52280 1245756    0    0     0     3 10901 19406 34 11 54  0  0	
 2  0      0 5018220  52280 1245768    0    0     0     4 11635 20013 37 14 49  0  0	
 2  0      0 5018072  52280 1245776    0    0     0    14 10974 19605 35 13 52  0  0	
 4  0      0 5017848  52280 1245784    0    0     0     1 11088 19963 35 12 52  0  0	
 0  0      0 5017732  52280 1245788    0    0     0     4 11109 18950 36 12 52  0  0	
 1  0      0 5017520  52280 1245800    0    0     0     4 10973 20098 39 16 45  0  0	
 6  0      0 5017792  52280 1245808    0    0     0    10 11146 20231 36 11 51  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5017404  52280 1245804    0    0     0     5 11473 20746 36 14 49  0  0	
 1  0      0 5017708  52280 1245808    0    0     0    15 11394 19830 37 12 47  5  0	
 3  0      0 5017964  52280 1245816    0    0     0     8 11301 20598 37 12 51  0  0	
 8  0      0 5017568  52280 1245824    0    0     0     5 11338 19973 37 14 49  0  0	
11  0      0 5017584  52280 1245844    0    0     0     0 11449 20509 37 13 50  0  0	
 1  0      0 5017972  52280 1245852    0    0     0     5 11126 19502 35 11 54  0  0	
 9  0      0 4996876  52280 1245864    0    0     0     4 11192 20320 37 12 51  0  0	
 5  0      0 5017584  52280 1245872    0    0     0    17 11570 19994 36 14 47  3  0	
 1  0      0 5017732  52280 1245880    0    0     0     5 11111 19711 36 13 51  0  0	
 2  0      0 5017856  52280 1245892    0    0     0     3 11214 19917 36 11 51  1  0	
 5  0      0 5017848  52280 1245896    0    0     0     6 12072 19905 37 16 47  0  0	
 1  0      0 5017724  52280 1245908    0    0     0     7 10952 19864 36 12 52  0  0	
 6  0      0 5017732  52280 1245916    0    0     0     0 11336 20546 38 12 51  0  0	
 0  0      0 5017536  52280 1245924    0    0     0    13 11893 20534 38 15 46  0  0	
 0  0      0 5017720  52280 1245936    0    0     0    10 11000 19562 37 15 46  3  0	
 1  0      0 5017472  52280 1245924    0    0     0     5 11197 20857 37 12 51  0  0	
 5  0      0 5017660  52280 1245940    0    0     0     5 11766 20100 38 15 45  1  0	
 3  0      0 5017660  52280 1245948    0    0     0     7 11305 20376 37 12 51  0  0	
 2  0      0 5017700  52280 1245960    0    0     0     5 11232 20368 37 12 50  1  0	
 1  0      0 5017576  52280 1245968    0    0     0    15 11431 19995 37 14 49  0  0	
 2  0      0 5017576  52280 1245972    0    0     0     0 11114 19753 36 12 52  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5017716  52280 1245984    0    0     0     8 11144 20337 37 12 51  0  0	
 5  0      0 5017476  52280 1245988    0    0     0     4 11767 20386 38 15 46  2  0	
 4  0      0 5017724  52280 1245996    0    0     0     5 11031 20410 37 11 52  0  0	
 0  0      0 5017972  52280 1246012    0    0     0     4 11367 20778 37 13 50  0  0	
 6  0      0 5017476  52280 1246016    0    0     0    15 11423 19492 36 14 50  0  0	
 5  0      0 5017848  52280 1246024    0    0     0     5 11253 20406 36 12 51  0  0	
 1  0      0 5017708  52280 1246036    0    0     0     0 11462 21122 37 13 50  0  0	
 0  0      0 5017692  52280 1246044    0    0     0     6 11511 19905 36 15 48  2  0	
 2  0      0 5017316  52280 1246056    0    0     0     5 11022 20087 39 15 46  0  0	
 0  0      0 5017388  52280 1246068    0    0     0     6 11187 20950 37 12 50  1  0	
 4  0      0 5017316  52280 1246052    0    0     0    16 12019 21574 38 15 47  0  0	
 4  0      0 5017504  52280 1246060    0    0     0     6 11180 20463 37 13 50  0  0	
 2  0      0 5017536  52280 1246068    0    0     0     4 10929 19728 36 12 51  1  0	
 3  0      0 5017792  52280 1246076    0    0     0     0 11764 20377 37 15 48  0  0	
 6  0      0 5017684  52280 1246080    0    0     0    10 11214 20330 36 11 51  2  0	
 0  0      0 5017584  52280 1246096    0    0     0     4 10929 19542 35 12 53  0  0	
 8  0      0 5017328  52280 1246104    0    0     0    13 11239 19673 36 13 49  1  0	
 8  0      0 5017592  52280 1246112    0    0     0     6 11020 20290 37 12 50  0  0	
 4  0      0 5017584  52280 1246116    0    0     0     5 11199 21142 37 13 50  0  0	
 6  0      0 5017320  52280 1246140    0    0     0     4 11511 20337 38 14 48  0  0	
 3  0      0 5017468  52280 1246144    0    0     0     4 11301 20531 37 12 51  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 5017608  52280 1246156    0    0     0     6 11017 19784 35 12 53  0  0	
 3  0      0 5017732  52280 1246164    0    0     0    17 11957 20622 37 14 47  2  0	
 2  0      0 5017468  52280 1246172    0    0     0     5 11227 20272 37 13 50  0  0	
 2  0      0 5017156  52280 1246184    0    0     0     0 11106 20648 40 14 45  0  0	
 1  0      0 5017328  52280 1246192    0    0     0     3 11955 20721 40 14 46  0  0	
 3  0      0 5017304  52280 1246180    0    0     0     4 11180 19961 37 12 50  0  0	
 0  0      0 5017716  52280 1246196    0    0     0     3 11098 19885 37 12 51  0  0	
 0  0      0 5017344  52280 1246204    0    0     0    14 11847 20145 36 13 50  1  0	
 3  0      0 5017700  52280 1246216    0    0     0     6 11014 19630 36 13 52  0  0	
 2  0      0 5017584  52284 1246220    0    0     0     9 11261 20943 37 13 50  0  0	
 0  0      0 5017444  52284 1246240    0    0     0     5 11528 20380 38 14 48  0  0	
 1  0      0 5017468  52284 1246248    0    0     0     4 11409 20883 37 12 50  0  0	
 1  0      0 5017328  52284 1246256    0    0     0     0 11029 20051 36 12 52  0  0	
 0  0      0 5017592  52284 1246264    0    0     0    14 11901 20494 37 13 50  0  0	
 1  0      0 5017328  52284 1246272    0    0     0     6 11184 20264 36 13 50  1  0	
 2  0      0 5017344  52284 1246280    0    0     0     9 11223 20530 36 12 52  0  0	
 5  0      0 5017328  52284 1246284    0    0     0     4 11928 20509 38 14 46  2  0	
 0  0      0 5017468  52284 1246296    0    0     0     5 11488 21052 38 13 50  0  0	
 4  0      0 5017452  52284 1246300    0    0     0     4 11274 20549 38 12 49  2  0	
 1  0      0 5017248  52284 1246316    0    0     0    16 12288 21282 41 17 42  0  0	
 0  0      0 5017272  52284 1246304    0    0     0     0 10964 19988 37 12 51  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5017668  52284 1246316    0    0     0     6 11157 20745 37 13 50  0  0	
 1  0      0 5017296  52284 1246332    0    0     0    10 11988 20768 39 14 44  3  0	
 0  0      0 5017064  52284 1246340    0    0     0     7 11120 20384 37 14 49  0  0	
 2  0      0 5016956  52284 1246352    0    0     0     4 10868 19896 37 12 51  0  0	
 5  0      0 5017080  52284 1246360    0    0     0    14 11565 20321 36 14 50  0  0	
 2  0      0 5017204  52284 1246368    0    0     0     5 11115 19859 37 13 50  0  0	
 3  0      0 5017336  52284 1246376    0    0     0     5 11302 20832 38 13 49  0  0	
 5  0      0 5017592  52284 1246380    0    0     0     0 11756 20186 38 13 49  0  0	
 0  0      0 5017344  52284 1246388    0    0     0     6 11461 20702 38 13 48  1  0	
 0  0      0 5017592  52284 1246400    0    0     0     5 11237 20345 37 12 51  0  0	
 2  0      0 5017420  52284 1246412    0    0     0    14 11618 20235 36 15 46  2  0	
 0  0      0 5017064  52284 1246416    0    0     0     7 11321 19784 36 13 51  0  0	
 4  0      0 5017684  52284 1246428    0    0     0     4 11060 20505 36 13 51  0  0	
 4  0      0 5016828  52284 1246436    0    0     0     5 11780 20948 39 17 43  0  0	
 0  0      0 5016952  52284 1246424    0    0     0     8 11352 20715 36 13 50  1  0	
 1  0      0 5017148  52284 1246436    0    0     0     6 11310 20182 36 12 52  0  0	
 1  0      0 5017180  52284 1246440    0    0     0    16 11332 20046 36 14 48  2  0	
 2  0      0 5017188  52284 1246452    0    0     0     4 11351 19653 37 12 51  0  0	
 1  0      0 5016948  52284 1246460    0    0     0     4 11118 20608 37 13 51  0  0	
 0  0      0 5016948  52284 1246468    0    0     0     0 11343 19541 36 13 51  0  0	
 2  0      0 5017088  52284 1246472    0    0     0     4 11307 19560 37 12 51  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5017336  52284 1246484    0    0     0     4 10916 19487 36 11 53  0  0	
 0  0      0 5017460  52284 1246496    0    0     0    16 11207 20514 38 13 49  0  0	
 0  0      0 5017104  52284 1246504    0    0     0     8 11633 20665 37 12 50  1  0	
 3  0      0 5017104  52284 1246512    0    0     0     4 11117 20100 36 12 52  0  0	
 5  0      0 4976880  52284 1246532    0    0     0     5 11173 20299 35 14 50  1  0	
 0  0      0 5017236  52284 1246536    0    0     0     4 11745 20026 37 14 49  0  0	
 3  0      0 5017236  52284 1246544    0    0     0     5 11358 20713 37 12 50  0  0	
 5  0      0 5015708  52284 1246552    0    0     0    16 11176 20120 37 12 51  0  0	
 2  0      0 5017092  52284 1246564    0    0     0     4 11793 20453 40 18 40  1  0	
 0  0      0 5016728  52284 1246548    0    0     0     2 11248 21415 39 13 48  0  0	
 2  0      0 5016940  52284 1246564    0    0     0     5 10864 19416 37 11 50  2  0	
 0  0      0 5017088  52284 1246568    0    0     0     3 11259 19545 37 14 49  0  0	
 0  0      0 5017352  52284 1246580    0    0     0     4 10908 19712 35 11 54  0  0	
 0  0      0 5017112  52284 1246592    0    0     0    14 11195 20485 38 13 49  0  0	
 5  0      0 5017236  52284 1246604    0    0     0     6 11502 19779 36 14 50  1  0	
 9  0      0 5017236  52284 1246608    0    0     0     6 10938 20014 36 12 52  0  0	
 1  0      0 5017328  52284 1246628    0    0     0     7 11056 20039 37 12 51  0  0	
 1  0      0 5017088  52284 1246636    0    0     0     4 11779 20845 38 15 46  1  0	
 1  0      0 5017220  52284 1246644    0    0     0     3 11056 19644 36 12 52  0  0	
 1  0      0 5017064  52284 1246652    0    0     0    10 11186 20622 36 12 50  2  0	
 1  0      0 5017228  52284 1246660    0    0     0     6 11563 19883 36 14 50  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5016980  52284 1246668    0    0     0     7 11122 20329 38 12 50  0  0	
 1  0      0 5017104  52284 1246676    0    0     0     5 11050 19940 38 12 51  0  0	
 0  0      0 5016836  52284 1246688    0    0     0     5 11896 20840 41 18 39  2  0	
 2  0      0 5016736  52284 1246676    0    0     0     4 11234 20785 37 12 51  0  0	
 1  0      0 5016816  52284 1246684    0    0     0    19 11104 20928 37 13 47  2  0	
 1  0      0 5017336  52284 1246692    0    0     0     0 11571 19941 36 14 50  0  0	
 0  1      0 5017336  52284 1246700    0    0     0     6 11123 20676 37 13 49  1  0	
 1  0      0 5016948  52284 1246716    0    0     0     7 11228 20623 38 13 49  1  0	
 0  0      0 5017204  52284 1246728    0    0     0     5 11781 20198 36 15 49  0  0	
 0  0      0 5017212  52284 1246736    0    0     0     4 11145 20362 37 12 50  1  0	
 2  0      0 5016996  52284 1246744    0    0     0     8 11152 20577 37 12 51  0  0	
 2  0      0 5017120  52284 1246756    0    0     0    10 11644 19946 38 14 46  2  0	
 1  0      0 5016996  52284 1246764    0    0     0     5 10866 19848 36 11 53  0  0	
 0  0      0 5016996  52284 1246768    0    0     0     6 10885 19151 35 11 51  3  0	
 0  0      0 5017004  52284 1246776    0    0     0     5 11720 20292 37 14 48  0  0	
 4  0      0 5017260  52284 1246788    0    0     0     4 11128 20019 36 11 53  0  0	
 0  0      0 5016640  52284 1246800    0    0     0    16 11072 20711 38 13 49  0  0	
 1  0      0 5016888  52284 1246804    0    0     0     4 11442 19948 36 14 50  0  0	
 1  0      0 5016844  52284 1246820    0    0     0     7 11032 20645 39 15 46  0  0	
 3  0      0 5016332  52284 1246808    0    0     0     0 11280 20967 38 13 48  1  0	
 4  0      0 5070036  52284 1246816    0    0     0    10 12447 21394 40 16 43  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5070092  52284 1246828    0    0     0     6 11819 20934 39 12 48  0  0	
