procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 5029516  52632 1251288    0    0     0     5 10897 20176 36 12 51  0  0	
 0  1      0 5029640  52632 1251300    0    0     0     6 11628 20485 37 16 47  1  0	
 4  0      0 5029400  52632 1251308    0    0     0     8 10927 19621 36 12 51  1  0	
 2  0      0 5029408  52632 1251316    0    0     0     4 11340 20361 38 12 50  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5029532  52632 1251320    0    0     0     3 11543 19789 37 13 50  0  0	
 0  0      0 5029656  52632 1251340    0    0     0    10 11211 19641 36 12 53  0  0	
 3  0      0 5029408  52632 1251352    0    0     0     7 10995 19596 37 11 50  2  0	
 2  0      0 5029284  52632 1251364    0    0     0     6 11724 19623 37 14 49  0  0	
 2  0      0 5029408  52632 1251368    0    0     0     3 11112 20053 36 12 50  2  0	
 3  0      0 5029268  52632 1251380    0    0     0     8 10850 20002 35 11 53  0  0	
 2  0      0 5029148  52632 1251392    0    0     0     4 11593 20625 40 18 41  1  0	
 0  0      0 5029088  52632 1251400    0    0     0    16 11439 20178 35 12 53  0  0	
 2  0      0 5029468  52632 1251392    0    0     0     0 11459 20654 37 12 50  0  0	
 1  0      0 5029872  52632 1251404    0    0     0     6 11981 20093 38 15 47  0  0	
 0  0      0 5029384  52632 1251408    0    0     0     9 11515 20714 36 13 49  2  0	
 0  0      0 5029400  52632 1251420    0    0     0     5 11104 20642 37 12 51  0  0	
 6  0      0 5029160  52632 1251424    0    0     0     9 11210 19574 37 15 48  0  0	
 0  0      0 5029532  52632 1251444    0    0     0    16 11058 19674 36 11 53  0  0	
 0  0      0 5029408  52632 1251456    0    0     0     6 11012 20080 36 11 52  0  0	
 4  0      0 5029004  52632 1251460    0    0     0     5 11243 19605 35 14 50  0  0	
 2  0      0 5029268  52632 1251468    0    0     0     5 11439 19800 37 12 51  0  0	
 0  0      0 5029284  52632 1251476    0    0     0     0 11242 20241 36 11 51  2  0	
10  0      0 4986456  52632 1251484    0    0     0     4 11506 20559 38 14 48  0  0	
 0  0      0 5029268  52632 1251488    0    0     0    17 11391 20193 37 14 46  4  0	
 0  0      0 5029276  52632 1251496    0    0     0     5 10848 19803 36 11 53  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5029400  52632 1251512    0    0     0     8 10968 20284 36 12 51  2  0	
 0  0      0 5028868  52632 1251524    0    0     0     9 11929 20822 42 19 38  0  0	
 1  0      0 5029040  52632 1251508    0    0     0     5 11453 20655 36 12 51  0  0	
 0  0      0 5028956  52632 1251520    0    0     0     4 11230 20342 38 12 50  0  0	
 1  0      0 5029096  52632 1251536    0    0     0     8 12001 20047 37 15 45  4  0	
 0  0      0 5029376  52632 1251548    0    0     0    11 11210 19831 37 11 51  0  0	
 0  0      0 5029004  52632 1251556    0    0     0     6 10783 20686 36 11 53  0  0	
 2  0      0 5028980  52632 1251564    0    0     0     4 11669 20200 38 15 48  0  0	
 7  0      0 5029252  52632 1251568    0    0     0     5 10892 20176 36 11 52  0  0	
 0  0      0 5029152  52632 1251576    0    0     0     4 10908 19977 36 11 53  0  0	
 1  0      0 5028948  52632 1251584    0    0     0    16 12063 20529 38 17 45  0  0	
 0  0      0 5028972  52632 1251592    0    0     0     4 11275 20120 36 11 50  2  0	
 1  0      0 5028996  52632 1251608    0    0     0     2 11181 20078 36 12 53  0  0	
 5  0      0 5029252  52632 1251616    0    0     0     5 11995 20537 37 16 45  2  0	
 2  0      0 5029136  52632 1251620    0    0     0     6 10949 20544 36 12 51  0  0	
 0  0      0 5029144  52632 1251628    0    0     0     6 10749 19574 36 11 52  1  0	
 4  0      0 5028816  52632 1251640    0    0     0    16 12010 20681 40 18 42  0  0	
 1  0      0 5029220  52632 1251652    0    0     0     4 10965 19725 37 12 51  0  0	
 1  0      0 5029236  52632 1251636    0    0     0     4 11124 20612 36 12 51  0  0	
 2  0      0 5029136  52632 1251648    0    0     0     6 11765 19780 37 14 46  3  0	
 1  0      0 5029012  52632 1251652    0    0     0     5 11118 20401 36 12 52  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5029268  52632 1251656    0    0     0     7 10807 19361 35 11 53  0  0	
 7  0      0 5029136  52632 1251668    0    0     0    16 11733 20570 36 15 48  0  0	
 0  0      0 5029136  52632 1251672    0    0     0     4 11054 20093 37 11 52  0  0	
 4  0      0 5029136  52632 1251688    0    0     0     0 10898 19851 37 12 52  0  0	
 1  0      0 5029260  52632 1251696    0    0     0     5 11832 20467 37 15 48  0  0	
 0  0      0 5029144  52632 1251704    0    0     0     6 11538 21030 37 12 49  1  0	
 3  0      0 5029020  52632 1251708    0    0     0     5 11322 20442 38 12 50  0  0	
 3  0      0 5029144  52632 1251728    0    0     0    17 11746 19420 36 15 47  1  0	
 3  0      0 5029144  52632 1251740    0    0     0     6 11054 19613 37 11 51  0  0	
 0  0      0 5028896  52632 1251748    0    0     0     5 10856 20060 37 12 51  0  0	
 1  0      0 5028652  52632 1251764    0    0     0     4 11870 19976 40 17 43  0  0	
 0  0      0 5028776  52632 1251772    0    0     0     5 10757 19670 34 12 51  4  0	
 0  0      0 5028972  52632 1251756    0    0     0     0 11034 20341 35 11 53  0  0	
 2  0      0 5029128  52632 1251764    0    0     0    12 11850 20172 37 15 45  3  0	
 3  0      0 5029260  52632 1251776    0    0     0    10 11264 19721 37 11 52  0  0	
 1  0      0 5029020  52632 1251792    0    0     0     6 11214 20448 36 12 52  0  0	
 1  0      0 5029228  52632 1251796    0    0     0     3 11518 19823 36 15 49  0  0	
 2  0      0 5028732  52632 1251808    0    0     0     5 11011 20312 36 12 52  0  0	
 0  0      0 5028880  52632 1251812    0    0     0     3 10991 20092 38 12 49  2  0	
 9  0      0 5029004  52632 1251828    0    0     0    14 11699 20653 37 15 48  0  0	
 2  0      0 5029004  52632 1251844    0    0     0    10 11081 19990 35 11 53  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 5029252  52632 1251848    0    0     0     5 11201 20297 37 12 51  0  0	
 7  0      0 5029104  52632 1251856    0    0     0     9 12138 20912 37 15 47  1  0	
 1  0      0 5028880  52632 1251864    0    0     0     0 10981 19712 35 12 52  0  0	
 2  0      0 5029128  52632 1251872    0    0     0     5 10959 19765 37 12 51  0  0	
 2  0      0 5028996  52632 1251876    0    0     0    12 11771 19883 36 15 49  0  0	
 2  0      0 5028736  52632 1251888    0    0     0     7 11082 21146 39 15 43  3  0	
 0  0      0 5028576  52632 1251900    0    0     0     4 10772 19555 35 12 52  0  0	
 1  0      0 5028932  52632 1251888    0    0     0     5 11622 20732 38 15 45  2  0	
 6  0      0 5028708  52632 1251896    0    0     0     7 11109 20008 35 12 54  0  0	
 0  0      0 5028732  52632 1251904    0    0     0     4 11086 20221 37 11 52  0  0	
 1  0      0 5028996  52632 1251920    0    0     0    15 11726 20036 37 14 48  2  0	
10  0      0 5028880  52632 1251936    0    0     0     4 11197 20034 36 12 52  0  0	
 0  0      0 5028508  52632 1251944    0    0     0     7 11031 20407 37 12 51  0  0	
 3  0      0 5028632  52632 1251948    0    0     0     1 11188 19388 35 14 51  0  0	
 0  0      0 5028632  52632 1251956    0    0     0     6 11062 20552 37 12 48  3  0	
 0  0      0 5028764  52632 1251964    0    0     0     9 11194 20495 37 12 51  0  0	
 0  0      0 5028648  52632 1251972    0    0     0    16 11885 20285 36 15 49  0  0	
 0  0      0 5028772  52632 1251976    0    0     0     5 11156 19735 36 11 53  0  0	
 0  0      0 5028648  52632 1251996    0    0     0     6 10972 20352 35 12 52  0  0	
 1  0      0 5029268  52632 1252000    0    0     0     1 11881 19692 37 15 49  0  0	
 1  0      0 5028648  52632 1252008    0    0     0     8 11195 20329 36 12 51  0  0	
